,text,transformers_score,textblob_score,family
2225,"New CHECKLIST dataset: Notes on the frugivorous fruit fly (Diptera: Tephritidae) fauna of western Africa, with description of a new Dacus species https://t.co/RSd7bdp99D",-0.9425994157791138,0.2681818181818182,Tephritidae
2226,Characterization of a specific odorant receptor for linalool in the Chinese citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/RFbHUrg6Rh,-0.9736015200614929,0.26666666666666666,Tephritidae
2227,Characterization of a specific odorant receptor for linalool in the Chinese citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/Zx5ldzE1wo,-0.9769729971885681,0.26666666666666666,Tephritidae
2228,"#WildWebsWednesday Possibly a fruit fly of the Tephritidae family, maybe T. bardanae- but that likes burdock and this tiny one was on my broad beans.  Near Wye Valley woodland, of course. So happy to hear from an expert! https://t.co/O7vOCBz7s2",0.9988575577735901,0.32708333333333334,Tephritidae
2229,"Bit late in posting this, but PhD candidate Alaine Hippee recently posted a preprint of her newest work - should interest those of you who think about #sunflowers, host shifting #insects, #speciation, or the diversity of the Tephritidae (TRUE fruit flies). https://t.co/ZPQ4oHaSPd https://t.co/43nXiN3xpK",0.8090898394584656,0.016666666666666663,Tephritidae
2230,The true fruit ﬂies (Tephritidae) of Cambodia as popularly known: only 10 species were recorded by Hardy (1973) and 27 species (all of the genus Bactrocera) by Leblanc et al. (2015). https://t.co/szup3sgb04,-0.9652684926986694,0.31666666666666665,Tephritidae
2231,"@Scott_Zona @flygirlNHM @BrytheFlyGuy @DipteristsForum Likely Dioxyna picciola (Tephritidae), which is recorded from Coreopsis. Jealous!",-0.9850983619689941,0.0,Tephritidae
2232,"https://t.co/nq1HQqMH9I
#horizon2020 #ffipm #fruitflies
#tephritidae #ceratitiscapitata
#bactrocera #lab #work #field #work #biology #insect_biology #uth #insects @ Πανεπιστήμιο Γεωπονίας https://t.co/rrNj2IBdGF",-0.9911180138587952,0.0,Tephritidae
2233,"I just published ""Oviposition deterrent effect of linalool – a compound of citrus essential oils – on female Mediterranean fruit flies, Ceratitis capitata (Diptera: Tephritidae)"" in ""Pest Management Science"". https://t.co/4oRquDo3Op",-0.9839755892753601,0.0,Tephritidae
2234,"@singaporemacro Mine is longer than yours. Tephritidae.
https://t.co/qOQ3MlP6Cy",-0.9948505759239197,0.0,Tephritidae
2235,A Tephritidae fly yesterday - curious the angle it holds its wings ? @flygirlNHM https://t.co/2jKONR75FZ,-0.9856262803077698,0.35000000000000003,Tephritidae
2236,"The @EPPOnews PRA platform is a central hub to access pest risk assessments. Thanks to @Plants_EFSA for uploading their recent assessments, including the one on non‐EU Tephritidae (screening of 4,765 species!)
#PlantHealth 

https://t.co/h8Yt3tO8kI",0.9889875054359436,0.06666666666666667,Tephritidae
2237,"Biology of the tephritid gall-formers Diptera Tephritidae on rabbitbrush, Chrysothamnus spp , in Idaho https://t.co/a6KBhwtStT #eurekamag",-0.9843004941940308,0.0,Tephritidae
2238,"@phylogenomics Added the ID on iNat, but it’s a fruit fly (Tephritidae), likely in the tribe Terellini",-0.9842884540557861,0.4,Tephritidae
2239,"#Influence of Methyl Eugenol Diluted with Paraffin Oil
https://t.co/iHUdy6ynWT https://t.co/EHFpE98qty",-0.9895365238189697,0.0,Tephritidae
2240,Cloning and Functional Characterization of Three Odorant Receptors From the Chinese Citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/cLcb9xRW2n,-0.9854706525802612,0.4,Tephritidae
2241,Cloning and Functional Characterization of Three Odorant Receptors From the Chinese Citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/yU1BwzLdA0,-0.98365318775177,0.4,Tephritidae
2242,Cloning and Functional Characterization of Three Odorant Receptors From the Chinese Citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/X8N2ZmGKxq,-0.9856539368629456,0.4,Tephritidae
2243,Cloning and Functional Characterization of Three Odorant Receptors From the Chinese Citrus fly Bactrocera minax (Diptera: Tephritidae). https://t.co/aO1xG98jPq,-0.9866018295288086,0.4,Tephritidae
2244,Donald Wayne Webb identified Therevidae and collected Platygastridae https://t.co/hlzP2GY81v,-0.9304083585739136,0.0,Therevidae
2245,"#FlyFriday after all this hype about assassin flies yesterday, here is a small stiletto fly Neotabuda sp. (Therevidae) photographed at Rocherpan NR, South Africa in 2017 - full resolution file viewable here https://t.co/KcIiSdaCBs https://t.co/1Y0MjfPhKD",-0.9960096478462219,0.3,Therevidae
2246,"So, what are the key features of a robberfly? On the heads there is a notch between the two large compound eyes (not seen on the similar Therevidae) &amp; most have a mystax – a mustache – both seen easily on this Neoitamus cyanurus head (image @SteveFalks) 
#WorldRobberflyDay…1/4 https://t.co/bbXARemA04",-0.9903914332389832,0.22952380952380952,Therevidae
2247,The orange Tipula lunata was Dingestow #cranefly number 31 (Tipulidae no 18) this afternoon. What a stunner! https://t.co/FFe0M5PNmo,-0.9971186518669128,0.0,Tipulidae
2248,@JLWilliAnts @SKK_Anthophila Tipulidae s.s. in 100%!,0.9376574754714966,0.0,Tipulidae
2249,"@CRStipula Well....Trichoceridae are consistently placed as sister group to other Tipulomorpha (Tipulidae s.l.) in molecular studies so I wouldn't say they are not closely related. Also don't get me started on the family level status of ""Limoniidae""",-0.9958564639091492,0.041666666666666664,Tipulidae
2250,"Fam. 3- the long-palped craneflies (Tipulidae). 87 sp. Occur in a variety of habitats and larval needs. Generally the larger species of craneflies, but not always. Some readily identifiable from photos (about 1/3) though many need microscopic examination. Females difficult 6/ https://t.co/zGIHcPfpUT",-0.9387528300285339,0.030000000000000006,Tipulidae
2251,"@MudLubber The Tipulidae could almost make a dipterist of me! We see Tipula maxima most years and they are large enough to appeal to birders!

I’m still scarred by the “small flies” FSC course I attended many years ago. &lt;2 mm orders only 😖",-0.6497842073440552,0.16071428571428573,Tipulidae
2252,@VelcroCow2 @atinyworldorg Tipulidae have the best butts.,0.9172365069389343,1.0,Tipulidae
2253,"I've been thinking a lot about my colleague and mentor Ollie Flint who passed away last year (nice obit from @TDikow: https://t.co/f2VySzdh5w). He was mentored as a young'n by C.P. Alexander, which led me to: https://t.co/XfOOJKNaRm. He named 10,000(!)/15,000 known Tipulidae! Wow",0.8029476404190063,0.20625,Tipulidae
2254,"Hitch-hiking #mites. When one arthropod is carried by another it’s called #phoresy. For these phoretic mites, the tiny crane #flies (#Tipulidae) are like their Uber rides. The crane flies were caught in East-central #Illinois at a black light during #bugsoutsideyourdoor https://t.co/8nbOC20Hrs",-0.9950041174888611,0.07777777777777779,Tipulidae
2255,"This is most likely the Spotted crane fly , Nephrotoma appendiculata, one of many similar long-legged flies familiar to most of us as crane flies (or daddy long-legs in the USA), in the family Tipulidae. This is a… https://t.co/oFeGMZIrEJ",-0.9849389791488647,0.3821428571428571,Tipulidae
2256,"Nephrotoma
2014年時点で36種記録あり

The Japanese species of Nephrotoma(Diptera, Tipulidae)
(Pjotr, 1985)
には35種載っている",-0.9656234383583069,0.0,Tipulidae
2257,"Evergreen undergraduate Brandy Ku'ualoha Kamakawiwoole thinks it’s cool that some of the samples are from as early as July 1981! After she finishes, the data and a paper describing her methods will hopefully be published by the Arthropod Collection #Tipulidae #EvergreenEverywhere https://t.co/nL2QruKv7d",0.9876341819763184,0.2375,Tipulidae
2258,"Three families so far! Stratiomyidae, “Tipulidae”(I know it’s been split, but I haven’t learned to ID the subfams. yet), &amp; Culicidae!",-0.7840090394020081,0.15625,Tipulidae
2259,"Diptera
Tipulidae
This may be Genus Ctenophora (Antennal flagellomeres branched in male and less so in female)
Any suggestions?
#carnefly #wildlife #tipulidae #diptera #kaaspathar #satara #flies #nature #antennae https://t.co/MINWujFiyE",-0.9942933320999146,-0.05555555555555555,Tipulidae
2260,"“Cheeoooow” (“yum”) says the chough! Choughs feed on tipulidae larvae, dung beetles, and ants and can often be seen picking apart cow dung in search of food #choughfact This cow pat is what I consider a “good pat’ - full of life 👍🏻 https://t.co/O7Ef6B0LvU",-0.8269622325897217,0.1958333333333333,Tipulidae
2261,"Im all set up for #BugsOutsideYourDoor and got my first visitor, a crane fly (Tipulidae) sp. I'm not expecting too much tonight with it being 4°C but going to have fun regardless! Great idea @MosquitoLab https://t.co/2yeVM4gXES",0.998121976852417,0.485,Tipulidae
2262,"Crane Fly - Tipulidae
Bath, UK
April 2020

@BBCEarth
@BBCSpringwatch
@Natures_Voice
@CanonUKandIE https://t.co/pwUg4x5ZeL",-0.9750818014144897,0.8,Tipulidae
2263,#mariposario Tipulidae https://t.co/f2xsgIVbj7,-0.9913843870162964,0.0,Tipulidae
2264,"Have you seen these creepy flies around lately? They're popping up around the valley, but don't worry -- they're harmless.

More on crane flies: https://t.co/eNyUC6YzF6 https://t.co/DBtRANp4H2",-0.5249969363212585,-0.10000000000000002,Tipulidae
2265,"@888Hikiko ah! (bugs nerd here) 
that’s a crane-fly!! (tipulidae family) a type of fly, 100% harmless",0.941429078578949,0.8,Tipulidae
2266,Crane fly (Tipulidae) larva from Bolin Creek whipping around. https://t.co/Nvrbfv4PEh,-0.9860360026359558,0.8,Tipulidae
2267,@NEURO169 @fcassia Efectivamente https://t.co/EOjdwU3G5T,-0.993718147277832,0.0,Tipulidae
2268,Looking up reference photos to confirm this idea and I was introduced to the wild world of crane fly (tipulidae) memes lmao https://t.co/x7P7z0cJK2,0.7535074949264526,0.5,Tipulidae
2269,"Also found a gnarly tipulidae larva, my first of the year https://t.co/jIGWxOv4jL",-0.9809601306915283,0.25,Tipulidae
2270,"@FuSchmu @scottpegan Spiffy! The moths that get into the house are usually plenty to keep them fed. They will eat diptera too, with a preference for tipulidae. Houseflies will kinda beat them up unless they're missing a wing.",-0.5428838133811951,-0.225,Tipulidae
2271,"#Tipula_paludosa is a #species of true #craneflies, family #Tipulidae. It is also known as the #European_crane_fly or the #marsh_Crane_fly
#photograghy #insects @wildlife__pics @insectweek @KashPhotoClub @NatGeoPhotos https://t.co/PyH94Y0mbD",-0.9784695506095886,0.35,Tipulidae
2272,"Either a Crane Fly Larva (Tipulidae?)
or some sort of Klingon Weaponry

Vernal Pool down the street from my house, Rockville, MD.
Sat. Apr. 4, 2020  #InverteFest https://t.co/UMFtKZbt3y",-0.9947648048400879,0.32222222222222224,Tipulidae
2273,A plump and juicy crane fly (Tipulidae) larvae from the same site. #InverteFest https://t.co/1uQa5zvyX3,0.9839496612548828,0.4,Tipulidae
2274,"And we end tonight's thread with a nice shot of a Crane Fly, family Tipulidae. It may look like a giant mosquito, but it is harmless!

#Pentax KP, #Tamron 90mm #Macro
#Pentaxian #CraneFly #nature #Macrophotography #Diptera https://t.co/2I3wJFlU5g",-0.5071304440498352,0.4666666666666666,Tipulidae
2275,Alexander Cuthbertson collected Tipulidae https://t.co/jgMJzYbF0o,-0.8979749083518982,0.0,Tipulidae
2276,"@CRStipula Well....Trichoceridae are consistently placed as sister group to other Tipulomorpha (Tipulidae s.l.) in molecular studies so I wouldn't say they are not closely related. Also don't get me started on the family level status of ""Limoniidae""",-0.9958564639091492,0.041666666666666664,Trichoceridae
2277,"There are four families of Craneflies - plus the recording scheme collects data on two lookalike families, the winter gnats (Trichoceridae) and the fold-wing craneflies, aka phantom craneflies (Ptychopteridae). Neither of these are actually that closely related to craneflies 3/ https://t.co/E0otg2bDI6",-0.9973949790000916,0.0,Trichoceridae
2278,@thebughugger @MosquitoLab Looks like a winter crane fly (Trichoceridae) - they like the cold!,-0.995415449142456,0.025000000000000022,Trichoceridae
2279,"And talking of lekking swarms in other insect groups - here is the common small cranefly Dicranomyia chorea swarming at sunset. The winter-gnats that do this in the colder months of the year are members of a related family, the Trichoceridae. https://t.co/zvcUuJBno0",-0.9837425947189331,-0.16875,Trichoceridae
2280,NCAA Final Four Basketball is a species of ulidiid or picture-winged fly in the genus Dorycera of the family Ulidiidae.,-0.8339149951934814,0.4,Ulidiidae
2281,We live in a society where ulidia atrata is a species of ulidiid or picture-winged fly in the genus Ulidia of the family Ulidiidae...,-0.6254802346229553,0.4681818181818182,Ulidiidae
2282,Wyszyński is a species of ulidiid or picture-winged fly in the genus Euxesta of the family Ulidiidae.,0.8639191389083862,0.8,Ulidiidae
2283,"31-208-81-76
Pterocerina trifasciata is a species of ulidiid or picture-winged fly in the genus Pterocerina of the family Ulidiidae.",-0.782273530960083,0.8,Ulidiidae
2284,Pseuderanthemum reticulatum is a genus of picture-winged fly in the family Ulidiidae.,-0.6485953330993652,0.8,Ulidiidae
2285,Quite cold and windy today on my lunchtime walk however I did manage to find two new species of fly! A Ulidiidae: Otites guttatus and Syrphidae: Melligramma euchromum. @DipteristsForum https://t.co/cf7OCLxb0S,-0.9825781583786011,0.1787878787878788,Ulidiidae
2286,"Some finds from my walk last weekend. Snails, stoneflies, baetidae mayflies, and black flies. Also found a ton of caddisflies and midges. #creekcritters https://t.co/F6sQfdp4xO",0.8110838532447815,-0.08333333333333333,Baetidae
2287,"New CHECKLIST dataset: A cladistic approach for generic delimitation of Paracloeodes Day, Rivudiva Lugo-Ortiz &amp; McCafferty, and Varipes Lugo-Ortiz &amp; McCafferty (Ephemeroptera: Baetidae) (9 species occurrences) https://t.co/w4w1W9WnMX",-0.9436177611351013,0.06818181818181818,Baetidae
2288,"@Cataranea @EC_Carstens @Nesquik1962 @Buzz_dont_tweet @invertebrate_uk Beyond mayfly I dunno. Call it Baetidae, which is a good way to get your entomology TA to not bother looking it up, because it is so plausible.",0.9878161549568176,0.6,Baetidae
2289,"For those wondering, our #waterbugwednesday critters were Baetis mayfly nymphs (Baetidae) 👏🏼🐛🐌🦞🦐🦀🥳

#waterbugs #aquaticmacroinvertebrates #citizenscience #citsci #aquatichealth https://t.co/HiUdTkBZrw",-0.9936007261276245,0.0,Baetidae
2290,"New CHECKLIST dataset: Baetis pentaphyllus sp. nov., a new species of mayfly (Ephemeroptera: Baetidae) from the Russian Far East (2 species occurrences) https://t.co/GqjFTRJ3eZ",-0.97145015001297,0.09318181818181817,Baetidae
2291,"New CHECKLIST dataset: New record of the genus Baetiella Uéno, 1931 (Ephemeroptera: Baetidae) from India with description of a new species and new records for five species (1 species occurrences) https://t.co/SCBXa8h6Ie",0.5015516877174377,0.13636363636363635,Baetidae
2292,@SalmonTroutCons Baetidae dun molting into a spinner? But don't think I can get the species😅,-0.9989529252052307,0.0,Baetidae
2293,Baetis maurus ephemeroptera baetidae on the iberian peninsula morphology of the nymphs https://t.co/GgRkZiX7lc #eurekamag,-0.9693903923034668,0.0,Baetidae
2294,"Genealogical Position of Japanese Populations of the Globally Distributed Mayfly Cloeon dipterum and Related Species (Ephemeroptera, Baetidae): A Molecular Phylogeographic Analysis https://t.co/Kfq2QF1Z0g",-0.9050378203392029,0.0,Baetidae
2295,"New record of the genus Baetiella Uéno, 1931 (#Ephemeroptera: #Baetidae) from #India with description of a #newspecies and new records for five species.
https://t.co/NvLWnPQiIN
#Taxonomy",-0.9586705565452576,0.13636363636363635,Baetidae
