,Unnamed: 0,Unnamed: 0.1,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,commonName,num_google_scholar_results,num_cited_by_in_first_20_results,num_common_name_google_search_results,num_scientific_name_google_search_results,absolute_frequency_of_scientific_name_in_books,num_books_containing_scientific_name,absolute_frequency_of_common_name_in_books,num_books_containing_common_name
3839,3839,3839,21215265,21215169,Bombus mexicanus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mexicanus,,,,"Cresson, 1878",Vulnerable,A2bc,3.1,Decreasing,Global,,50,372,,982,0,0,0,0
3840,3840,3840,21215269,21215140,Bombus morio,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,morio,,,,"(Swederus, 1787)",Least Concern,,3.1,Unknown,Global,,628,558,,7140,0,0,0,0
3841,3841,3841,21215273,21215146,Bombus nevadensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,nevadensis,,,,"Cresson, 1874",Least Concern,,3.1,Stable,Global,Nevada Bumble Bee,238,646,1300.0,5410,0,0,0,0
3842,3842,3842,21215277,21215138,Bombus opifex,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,opifex,,,,"Smith, 1879",Least Concern,,3.1,Unknown,Global,,71,495,,2050,0,0,0,0
3843,3843,3843,21215281,21215172,Bombus pensylvanicus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pensylvanicus,,,,"(DeGeer, 1773)",Vulnerable,A2be,3.1,Decreasing,Global,American Bumblebee,284,2399,20700.0,24000,0,0,54,41
3844,3844,3844,21215285,21215158,Bombus pullatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,pullatus,,,,"Franklin, 1913",Data Deficient,,3.1,Unknown,Global,,94,713,,1760,0,0,0,0
3845,3845,3845,21215289,21215136,Bombus robustus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,robustus,,,,"Smith, 1854",Data Deficient,,3.1,Unknown,Global,,32,415,,766,0,0,0,0
3846,3846,3846,21215293,21215156,Bombus rohweri,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,rohweri,,,,"(Frison, 1925)",Data Deficient,,3.1,Unknown,Global,,9,93,,686,0,0,0,0
3847,3847,3847,21215297,21215152,Bombus rubicundus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,rubicundus,,,,"Smith, 1854",Data Deficient,,3.1,Unknown,Global,,52,222,,1160,0,0,0,0
3848,3848,3848,21215301,21215134,Bombus rubriventris,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,rubriventris,,,,"Lepeletier, 1835",Critically Endangered,D,3.1,Unknown,Global,,14,849,,1200,0,0,0,0
3849,3849,3849,21215305,21215145,Bombus rufocinctus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,rufocinctus,,,,"Cresson, 1863",Least Concern,,3.1,Stable,Global,Red-belted Bumble Bee,234,1146,1480.0,5410,0,0,0,0
3850,3850,3850,21215309,21215170,Bombus steindachneri,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,steindachneri,,,,"Handlirsch, 1888",Endangered,A2bc,3.1,Decreasing,Global,,21,237,,1040,0,0,0,0
3851,3851,3851,21215313,21215160,Bombus transversalis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,transversalis,,,,"(Olivier, 1789)",Least Concern,,3.1,Unknown,Global,,161,872,,3180,0,0,0,0
3852,3852,3852,21215317,21215133,Bombus trinominatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,trinominatus,,,,"Dalla Torre, 1890",Least Concern,,3.1,Stable,Global,,15,165,,1030,0,0,0,0
3853,3853,3853,21215321,21215157,Bombus tucumanus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,tucumanus,,,,"Vachal, 1904",Data Deficient,,3.1,Unknown,Global,,15,530,,864,0,0,0,0
3854,3854,3854,21215325,21215171,Bombus vogti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,vogti,,,,"Friese, 1903",Data Deficient,,3.1,Unknown,Global,,3,10,,652,0,0,0,0
3855,3855,3855,21215329,21215167,Bombus weisi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,weisi,,,,"Friese, 1903",Least Concern,,3.1,Stable,Global,,22,115,,714,0,0,0,0
3856,3856,3856,21308952,19199797,Andrena bucephala,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,bucephala,,,,"Stephens, 1846",Data Deficient,,3.1,Unknown,Global & Europe,,62,97,,2080,0,0,0,0
3857,3857,3857,21309371,19198545,Andrena curvana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,curvana,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe,,18,403,,606,0,0,0,0
3858,3858,3858,21309808,19199528,Andrena fimbriata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fimbriata,,,,"Brullé, 1832",Data Deficient,,3.1,Unknown,Global & Europe,,8,21,,494,0,0,0,0
3859,3859,3859,21310215,19198660,Andrena fulva,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fulva,,,,"(Müller, 1766)",Data Deficient,,3.1,Unknown,Global & Europe,,496,300,,28800,0,0,0,0
3860,3860,3860,21310419,19199694,Andrena fulvata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,fulvata,,,,"Stoeckhert, 1930",Data Deficient,,3.1,Unknown,Global & Europe,,47,383,,1580,0,0,0,0
3861,3861,3861,21310568,19199537,Andrena graecella,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,graecella,,,,"Warncke, 1965",Data Deficient,,3.1,Unknown,Global & Europe,,7,54,,447,0,0,0,0
3862,3862,3862,21312716,19199286,Andrena semilaevis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,semilaevis,,,,"Pérez, 1903",Data Deficient,,3.1,Unknown,Global & Europe,,146,572,,3640,0,0,0,0
3863,3863,3863,21312835,19199106,Andrena suerinensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,suerinensis,,,,"Friese, 1884",Data Deficient,,3.1,Unknown,Global & Europe,,47,99,,1750,0,0,0,0
3864,3864,3864,21414337,19198902,Hoplitis loti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Hoplitis,loti,,,,"(Morawitz, 1867)",Least Concern,,3.1,Unknown,Global & Europe,,20,418,,744,0,0,0,0
3865,3865,3865,21423551,9621,Haematopinus oliveri,ANIMALIA,ARTHROPODA,PHTHIRAPTERA,INSECTA,HAEMATOPINIDAE,Haematopinus,oliveri,,,,"Mishra &amp; Singh, 1978",Critically Endangered,B2ab(iii),3.1,Unknown,Global,,33,791,,2240,0,0,0,0
3866,3866,3866,21423573,1617,Anthicus sacramento,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ANTHICIDAE,Anthicus,sacramento,,,,"Chandler, 1978",Endangered,B2ab(iii),3.1,Unknown,Global,Sacramento Beetle,11,4,2000.0,1990,0,0,0,0
3867,3867,3867,21424194,4846,Cicindela columbica,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CICINDELIDAE,Cicindela,columbica,,,,"Hatch, 1938",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,Columbia River Tiger Beetle,43,194,9800.0,2650,0,0,0,0
3868,3868,3868,21424216,4851,Cicindela marginipennis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CICINDELIDAE,Cicindela,marginipennis,,,,"DeJean, 1831",Vulnerable,B2ab(iii),3.1,Unknown,Global,Cobblestone Tiger Beetle,74,100,2720.0,2870,0,0,0,0
3869,3869,3869,21424238,4855,Cicindela puritana,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CICINDELIDAE,Cicindela,puritana,,,,"G. Horn, 1871",Endangered,B1ac(iv)+2ac(iv),3.1,Unknown,Global,Puritan Tiger Beetle,169,281,7060.0,13600,0,0,0,0
3870,3870,3870,21424260,6862,Dryophthorus distinguendus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Dryophthorus,distinguendus,,,,"Perkins, 1900",Extinct,,3.1,,Global,,15,173,,2050,0,0,0,0
3871,3871,3871,21424285,6863,Dryotribus mimeticus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Dryotribus,mimeticus,,,,"Horn, 1873",Least Concern,,3.1,Unknown,Global,,37,222,,1710,0,0,0,0
3872,3872,3872,21424310,9579,Gymnopholus lichenifer,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Gymnopholus,lichenifer,,,,"Gressitt, 1966",Endangered,B1ab(iii),3.1,Unknown,Global,Lichen Weevil,9,48,326.0,927,0,0,0,0
3873,3873,3873,21424332,39307,Hadramphus tuberculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Hadramphus,tuberculatus,,,,"(Pascoe, 1877)",Critically Endangered,B1ab(v)+2ab(v),3.1,Unknown,Global,Canterbury Knobbled Weevil,30,296,890.0,1750,0,0,0,0
3874,3874,3874,21424354,12582,Macrancylus linearis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Macrancylus,linearis,,,,"LeConte, 1876",Least Concern,,3.1,Unknown,Global,,13,613,,1150,0,0,0,0
3875,3875,3875,21424379,15144,Oodemas laysanensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Oodemas,laysanensis,,,,"Fullaway, 1914",Extinct,,3.1,,Global,Laysan Weevil,8,118,138.0,664,0,0,0,0
3876,3876,3876,21424404,58250229,Allopentarthrum elumbe,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Allopentarthrum,elumbe,,,,"(Boheman, 1838)",Least Concern,,3.1,Unknown,Global,,10,329,,344,0,0,0,0
3877,3877,3877,21424429,19724,Rhyncogonus bryani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Rhyncogonus,bryani,,,,"Perkins, 1919",Extinct,,3.1,,Global,,14,406,,3540,0,0,0,0
3878,3878,3878,21424454,22147,Trigonoscuta rossi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Trigonoscuta,rossi,,,,"Pierce, 1975",Extinct,,3.1,,Global,,3,1,,1790,0,0,0,0
3879,3879,3879,21424474,22148,Trigonoscuta yorbalindae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Trigonoscuta,yorbalindae,,,,"Pierce, 1975",Extinct,,3.1,,Global,,3,1,,1910,0,0,0,0
3880,3880,3880,21425713,17902,Polposipus herculeanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Polposipus,herculeanus,,,,"Solier, 1848",Vulnerable,D2,3.1,Stable,Global,Frigate Island Giant Tenebrionid Beetle,44,80,404.0,3980,0,0,0,0
3881,3881,3881,21425735,11073,Labidura herculeana,ANIMALIA,ARTHROPODA,DERMAPTERA,INSECTA,LABIDURIDAE,Labidura,herculeana,,,,"(Fabricius, 1798)",Extinct,,3.1,Unknown,Global,St Helena Giant Earwig,64,356,7070.0,7270,0,0,0,0
3882,3882,3882,21425757,7036,Edwardsina gigantea,ANIMALIA,ARTHROPODA,DIPTERA,INSECTA,BLEPHARICERIDAE,Edwardsina,gigantea,,,,"Zwick, 1977",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,Giant Torrent Midge,9,132,374.0,938,0,0,0,0
3883,3883,3883,21425779,7037,Edwardsina tasmaniensis,ANIMALIA,ARTHROPODA,DIPTERA,INSECTA,BLEPHARICERIDAE,Edwardsina,tasmaniensis,,,,"Tonnoir, 1924",Vulnerable,D2,3.1,Unknown,Global,Tasmanian Torrent Midge,7,88,452.0,619,0,0,0,0
3884,3884,3884,21425993,40728,Tasmanophlebi lacuscoerulei,ANIMALIA,ARTHROPODA,EPHEMEROPTERA,INSECTA,ONISCIGASTRIDAE,Tasmanophlebi,lacuscoerulei,,,,"Tillyard, 1933",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,Large Blue Lake Mayfly,0,0,410.0,359,0,0,0,0
3885,3885,3885,21426160,4410,Megachile pluto,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,pluto,,,,"Smith, 1860",Vulnerable,D2,3.1,Unknown,Global,Wallace's Giant Bee,57,243,19900.0,38500,0,0,0,0
3886,3886,3886,21426204,1935,Apteromantis aptera,ANIMALIA,ARTHROPODA,MANTODEA,INSECTA,MANTIDAE,Apteromantis,aptera,,,,"(Fuente, 1894)",Least Concern,,3.1,Unknown,Global & Europe,Wingless Mantis,94,73,1060.0,19500,0,0,0,0
3887,3887,3887,21426226,6852,Dryococelus australis,ANIMALIA,ARTHROPODA,PHASMIDA,INSECTA,PHASMATIDAE,Dryococelus,australis,,,,"(Montrouzier, 1855)",Critically Endangered,D,3.1,Unknown,Global,Lord Howe Island Stick-insect,245,343,30200.0,38700,0,0,0,0
3888,3888,3888,21426281,8423,Eusthenia nothofagi,ANIMALIA,ARTHROPODA,PLECOPTERA,INSECTA,EUSTHENIIDAE,Eusthenia,nothofagi,,,,"Zwick, 1979",Vulnerable,D2,3.1,Unknown,Global,Otway Stonefly,20,606,395.0,717,0,0,0,0
3889,3889,3889,21426303,11726,Leptoperla cacuminis,ANIMALIA,ARTHROPODA,PLECOPTERA,INSECTA,GRIPOPTERYGIDAE,Leptoperla,cacuminis,,,,"Hynes, 1974",Vulnerable,D2,3.1,Unknown,Global,Mount Kosciusko Wingless Stonefly,12,182,2.0,458,0,0,0,0
3890,3890,3890,21426325,19730,Riekoperla darlingtoni,ANIMALIA,ARTHROPODA,PLECOPTERA,INSECTA,GRIPOPTERYGIDAE,Riekoperla,darlingtoni,,,,"(Illies, 1968)",Critically Endangered,B1ab(v)+2ab(v),3.1,Decreasing,Global,Mount Donna Buang Wingless Stonefly,32,595,354.0,1060,0,0,0,0
3891,3891,3891,21426347,10332,Hydropsyche tobiasi,ANIMALIA,ARTHROPODA,TRICHOPTERA,INSECTA,HYDROPSYCHIDAE,Hydropsyche,tobiasi,,,,"Malicky, 1977",Extinct,,3.1,,Global,,28,447,,712,0,0,0,0
3892,3892,3892,21431243,19199167,Nomada alpigena,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,alpigena,,,,"Schwarz, Gusenleitner & Mazzucco, 1999",Data Deficient,,3.1,Unknown,Global & Europe,,3,19,,804,0,0,0,0
3893,3893,3893,21431323,19199076,Nomada argentata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,argentata,,,,"Herrich-Schäffer, 1839",Near Threatened,,3.1,Decreasing,Global & Europe,Zwarte wespbij,75,165,194.0,2680,0,0,0,0
3894,3894,3894,21460409,19199900,Nomada ariasi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,ariasi,,,,"Dusmet y Alonso, 1913",Data Deficient,,3.1,Unknown,Global & Europe,,3,17,,317,0,0,0,0
3895,3895,3895,21460415,19199100,Nomada armata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,armata,,,,"Herrich-Schäffer, 1839",Near Threatened,,3.1,Decreasing,Global & Europe,Knautiawespbij,147,115,604.0,6290,0,0,0,0
3896,3896,3896,21460421,19199559,Nomada arrogans,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,arrogans,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe,,5,27,,470,0,0,0,0
3897,3897,3897,21460427,19199092,Nomada atroscutellaris,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,atroscutellaris,,,,"Strand, 1921",Least Concern,,3.1,Unknown,Global & Europe,,36,211,,1060,0,0,0,0
3898,3898,3898,21460442,19199440,Nomada baccata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,baccata,,,,"Smith, 1844",Near Threatened,,3.1,Decreasing,Global & Europe,Kleine bleekvlekwespbij,69,181,159.0,2910,0,0,0,0
3899,3899,3899,21460455,19198511,Nomada barcelonensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,barcelonensis,,,,"Cockerell, 1917",Data Deficient,,3.1,Unknown,Global & Europe,,4,11,,474,0,0,0,0
3900,3900,3900,21460589,19199394,Nomada bluethgeni,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,bluethgeni,,,,"Stoeckhert, 1943",Least Concern,,3.1,Stable,Global & Europe,,19,177,,712,0,0,0,0
3901,3901,3901,21460596,19199422,Nomada bolivari,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,bolivari,,,,"Dusmet y Alonso, 1913",Data Deficient,,3.1,Unknown,Global & Europe,,2,0,,333,0,0,0,0
3902,3902,3902,21460655,19199213,Nomada concolor,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,concolor,,,,"Schmiedeknecht, 1882",Least Concern,,3.1,Unknown,Global & Europe,,10,165,,478,0,0,0,0
3903,3903,3903,21460679,19198699,Nomada corcyraea,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,corcyraea,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe,,9,107,,429,0,0,0,0
3904,3904,3904,21460685,19199165,Nomada coronata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,coronata,,,,"Pérez, 1896",Least Concern,,3.1,Stable,Global & Europe,,3,2,,322,0,0,0,0
3905,3905,3905,21460715,19199690,Nomada cypricola,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,cypricola,,,,"Mavromoustakis, 1955",Data Deficient,,3.1,Unknown,Global & Europe,,6,88,,260,0,0,0,0
3906,3906,3906,21460738,19198850,Nomada discedens,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,discedens,,,,"Pérez, 1884",Least Concern,,3.1,Stable,Global & Europe,,17,261,,601,0,0,0,0
3907,3907,3907,21460787,19198963,Nomada errans,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,errans,,,,"Lepeletier, 1841",Near Threatened,,3.1,Decreasing,Global & Europe,Zwartbuikwespbij,38,124,59.0,1300,0,0,0,0
3908,3908,3908,21460803,19199510,Nomada fabriciana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,fabriciana,,,,"(Linné, 1767)",Least Concern,,3.1,Stable,Global & Europe,Rood-zwarte dubbeltand,269,172,58.0,7040,0,0,0,0
3909,3909,3909,21461364,19199844,Nomada ferruginata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,ferruginata,,,,"(Linné, 1767)",Least Concern,,3.1,Stable,Global & Europe,Geelschouderwespbij,143,225,441.0,33600,0,0,0,0
3910,3910,3910,21461370,19199584,Nomada flava,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,flava,,,,"Panzer, 1798",Least Concern,,3.1,Stable,Global & Europe,Gewone wespbij,255,336,1370.0,11100,0,0,0,0
3911,3911,3911,21461701,19199445,Nomada fusca,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,fusca,,,,"Schwarz, 1986",Least Concern,,3.1,Stable,Global & Europe,,19,102,,734,0,0,0,0
3912,3912,3912,21461760,19198654,Nomada gransassoi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,gransassoi,,,,"Schwarz, 1986",Data Deficient,,3.1,Unknown,Global & Europe,,1,2,,400,0,0,0,0
3913,3913,3913,21461772,19198560,Nomada gruenwaldti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,gruenwaldti,,,,"Schwarz, 1979",Data Deficient,,3.1,Unknown,Global & Europe,,1,2,,315,0,0,0,0
3914,3914,3914,21461824,19199437,Nomada hirtipes,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,hirtipes,,,,"Pérez, 1884",Least Concern,,3.1,Unknown,Global & Europe,,21,260,,1400,0,0,0,0
3915,3915,3915,21461830,19198555,Nomada hispanica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,hispanica,,,,"Dusmet y Alonso, 1913",Data Deficient,,3.1,Unknown,Global & Europe,,4,16,,316,0,0,0,0
3916,3916,3916,21461870,19199272,Nomada illustris,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,illustris,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe,,4,2,,335,0,0,0,0
3917,3917,3917,21461998,19198772,Nomada kornosica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,kornosica,,,,"Mavromoustakis, 1958",Data Deficient,,3.1,Unknown,Global & Europe,,2,4,,314,0,0,0,0
3918,3918,3918,21462010,19199024,Nomada lamellata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,lamellata,,,,"Schwarz, 1977",Data Deficient,,3.1,Unknown,Global & Europe,,1,0,,358,0,0,0,0
3919,3919,3919,21462082,19198970,Nomada melathoracica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,melathoracica,,,,"Imhoff, 1834",Least Concern,,3.1,Stable,Global & Europe,Vlekpootwespbij,39,678,74.0,1460,0,0,0,0
3920,3920,3920,21462202,19198703,Nomada nesiotica,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,nesiotica,,,,"Mavromoustakis, 1958",Data Deficient,,3.1,Unknown,Global & Europe,,3,23,,295,0,0,0,0
3921,3921,3921,21462246,19199790,Nomada noskiewiczi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,noskiewiczi,,,,"Schwarz, 1966",Vulnerable,B2ab(v),3.1,Decreasing,Global & Europe,,12,274,,432,0,0,0,0
3922,3922,3922,21462288,19198792,Nomada orbitalis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,orbitalis,,,,"Pérez, 1913",Data Deficient,,3.1,Unknown,Global & Europe,,4,6,,413,0,0,0,0
3923,3923,3923,21462359,19199761,Nomada piccioliana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,piccioliana,,,,"Magretti, 1883",Least Concern,,3.1,Decreasing,Global & Europe,Kalkgraslandwespbij,29,312,164.0,911,0,0,0,0
3924,3924,3924,21462378,19199075,Nomada polemediana,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,polemediana,,,,"Mavromoustakis, 1957",Data Deficient,,3.1,Unknown,Global & Europe,,3,4,,357,0,0,0,0
3925,3925,3925,21462412,19199805,Nomada priesneri,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,priesneri,,,,"Schwarz, 1965",Least Concern,,3.1,Stable,Global & Europe,,2,5,,256,0,0,0,0
3926,3926,3926,21462515,19199150,Nomada rubricoxa,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,rubricoxa,,,,"Schwarz, 1977",Data Deficient,,3.1,Unknown,Global & Europe,,4,1,,331,0,0,0,0
3927,3927,3927,21462539,19198637,Nomada rufoabdominalis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,rufoabdominalis,,,,"Schwarz, 1963",Data Deficient,,3.1,Unknown,Global & Europe,,6,22,,326,0,0,0,0
3928,3928,3928,21462581,19199741,Nomada siciliensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,siciliensis,,,,"Dalla Torre & Friese, 1894",Critically Endangered,D,3.1,Unknown,Global & Europe,,1,218,,406,0,0,0,0
3929,3929,3929,21462587,19198728,Nomada sicula,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,sicula,,,,"Schwarz, 1974",Data Deficient,,3.1,Unknown,Global & Europe,,1,2,,266,0,0,0,0
3930,3930,3930,21462593,19199306,Nomada signata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,signata,,,,"Jurine, 1807",Least Concern,,3.1,Stable,Global & Europe,Signaalwespbij,137,79,851.0,4010,0,0,0,0
3931,3931,3931,21462599,19199825,Nomada similis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,similis,,,,"Morawitz, 1872",Least Concern,,3.1,Decreasing,Global & Europe,Matglanswespbij,61,315,217.0,1840,0,0,0,0
3932,3932,3932,21462605,19199755,Nomada standfussi,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,standfussi,,,,"Schwarz, 2007",Data Deficient,,3.1,Unknown,Global & Europe,,2,2,,324,0,0,0,0
3933,3933,3933,21462908,19198806,Nomada verna,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Nomada,verna,,,,"Schmiedeknecht, 1882",Data Deficient,,3.1,Unknown,Global & Europe,,8,119,,673,0,0,0,0
3934,3934,3934,21462927,19198359,Habropoda ezonata,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Habropoda,ezonata,,,,"Smith, 1854",Data Deficient,,3.1,Unknown,Global & Europe,,3,49,,323,0,0,0,0
3935,3935,3935,21463063,19199045,Melecta canariensis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Melecta,canariensis,,,,"Lieftinck, 1958",Data Deficient,,3.1,Unknown,Global & Europe,,3,242,,298,0,0,0,0
3936,3936,3936,21463069,19198827,Melecta caroli,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Melecta,caroli,,,,"Lieftinck, 1958",Data Deficient,,3.1,Unknown,Global & Europe,,1,0,,315,0,0,0,0
3937,3937,3937,21463075,19199138,Melecta curvispina,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Melecta,curvispina,,,,"Lieftinck, 1958",Data Deficient,,3.1,Unknown,Global & Europe,,12,487,,703,0,0,0,0
3938,3938,3938,21463106,19199225,Melecta gracilipes,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Melecta,gracilipes,,,,"Lieftinck, 1980",Data Deficient,,3.1,Unknown,Global & Europe,,1,0,,282,0,0,0,0
